0,3.6177839,"[(1368.0, 1), (1759.0, 1), (1773.0, 1), (1817.0, 1), (1864.0, 1), (1989.0, 1), (2142.0, 1), (2167.0, 1), (2288.0, 1), (2301.0, 1), (2586.0, 1), (2808.0, 1), (2833.0, 1), (2876.0, 1), (3101.0, 1), (3170.0, 1), (3171.0, 1), (3258.0, 1), (3956.0, 1), (4223.0, 1)]","[(0.0, 20)]"
0,477.9468867,"[(38.0, 1), (75.0, 1), (85.0, 1), (88.0, 1), (93.0, 1), (99.0, 1), (101.0, 1), (104.0, 1), (155.0, 1), (171.0, 1), (180.0, 1), (184.0, 1), (252.0, 1), (264.0, 1), (267.0, 1), (316.0, 1), (350.0, 1), (378.0, 1), (386.0, 1), (399.0, 1)]","[(0.0, 20)]"
0,667.3197717,"[(3558.0, 1), (3822.0, 1), (4204.0, 1), (4228.0, 1), (4266.0, 1), (4616.0, 1), (4716.0, 1), (4720.0, 1), (4798.0, 1), (5235.0, 1), (5268.0, 1), (5396.0, 1), (5510.0, 1), (5724.0, 1), (5786.0, 1), (6148.0, 1), (6311.0, 1), (6699.0, 1), (6726.0, 1), (7278.0, 1)]","[(0.0, 20)]"
0,849.333474,"[(480.0, 1), (594.0, 1), (722.0, 1), (766.0, 1), (977.0, 1), (1050.0, 1), (1050.0, 1), (1097.0, 1), (1122.0, 1), (1223.0, 1), (1324.0, 1), (1365.0, 1), (1367.0, 1), (1544.0, 1), (1582.0, 1), (1636.0, 1), (1713.0, 1), (1721.0, 1), (1763.0, 1), (2073.0, 1)]","[(0.0, 20)]"
0,1117.9443911,"[(757.0, 1), (1075.0, 1), (1090.0, 1), (1139.0, 1), (1192.0, 1), (1198.0, 1), (1239.0, 1), (1344.0, 1), (1473.0, 1), (1587.0, 1), (1667.0, 1), (1757.0, 1), (1955.0, 1), (2225.0, 1), (2393.0, 1), (2619.0, 1), (2790.0, 1), (2813.0, 1), (2870.0, 1), (4267.0, 1)]","[(0.0, 20)]"
0,1397.4788871,"[(102.0, 1), (137.0, 1), (157.0, 1), (241.0, 1), (278.0, 1), (339.0, 1), (353.0, 1), (357.0, 1), (387.0, 1), (396.0, 1), (433.0, 1), (459.0, 1), (482.0, 1), (483.0, 1), (575.0, 1), (701.0, 1), (742.0, 1), (749.0, 1), (923.0, 1), (1222.0, 1)]","[(0.0, 20)]"
0,1906.6505755,"[(146.0, 1), (151.0, 1), (244.0, 1), (259.0, 1), (269.0, 1), (305.0, 1), (329.0, 1), (331.0, 1), (337.0, 1), (343.0, 1), (344.0, 1), (350.0, 1), (391.0, 1), (508.0, 1), (513.0, 1), (578.0, 1), (761.0, 1), (767.0, 1), (768.0, 1), (872.0, 1)]","[(0.0, 20)]"
0,2470.1327642,"[(10.0, 1), (15.0, 1), (57.0, 1), (90.0, 1), (97.0, 1), (114.0, 1), (117.0, 1), (118.0, 1), (159.0, 1), (165.0, 1), (171.0, 1), (171.0, 1), (202.0, 1), (232.0, 1), (251.0, 1), (272.0, 1), (346.0, 1), (430.0, 1), (479.0, 1), (735.0, 1)]","[(0.0, 20)]"
0,3224.560399,"[(2514.0, 1), (3651.0, 1), (3706.0, 1), (3898.0, 1), (4203.0, 1), (4262.0, 1), (4277.0, 1), (4381.0, 1), (4478.0, 1), (4566.0, 1), (4593.0, 1), (4727.0, 1), (4906.0, 1), (4911.0, 1), (5055.0, 1), (5201.0, 1), (5258.0, 1), (5417.0, 1), (5528.0, 1), (6220.0, 1)]","[(0.0, 20)]"
0,3456.4987496,"[(7.0, 1), (52.0, 1), (55.0, 1), (66.0, 1), (79.0, 1), (85.0, 1), (94.0, 1), (116.0, 1), (117.0, 1), (132.0, 1), (158.0, 1), (175.0, 1), (180.0, 1), (207.0, 1), (273.0, 1), (284.0, 1), (291.0, 1), (302.0, 1), (357.0, 1), (503.0, 1)]","[(0.0, 20)]"
0,3945.3223602,"[(8.0, 1), (22.0, 1), (41.0, 1), (61.0, 1), (69.0, 1), (86.0, 1), (100.0, 1), (111.0, 1), (113.0, 1), (114.0, 1), (119.0, 1), (132.0, 1), (134.0, 1), (137.0, 1), (155.0, 1), (170.0, 1), (209.0, 1), (223.0, 1), (290.0, 1), (403.0, 1)]","[(0.0, 20)]"
0,4440.4383585,"[(98.0, 1), (104.0, 1), (152.0, 1), (280.0, 1), (357.0, 1), (459.0, 1), (580.0, 1), (636.0, 1), (644.0, 1), (714.0, 1), (744.0, 1), (757.0, 1), (817.0, 1), (896.0, 1), (923.0, 1), (1014.0, 1), (1265.0, 1), (1539.0, 1), (1852.0, 1), (2067.0, 1)]","[(0.0, 20)]"
0,4978.7984539,"[(77.0, 1), (78.0, 1), (81.0, 1), (111.0, 1), (158.0, 1), (166.0, 1), (178.0, 1), (196.0, 1), (214.0, 1), (243.0, 1), (245.0, 1), (245.0, 1), (282.0, 1), (283.0, 1), (323.0, 1), (393.0, 1), (423.0, 1), (433.0, 1), (445.0, 1), (489.0, 1)]","[(0.0, 20)]"
0,5448.5202788,"[(7.0, 1), (18.0, 1), (50.0, 1), (56.0, 1), (63.0, 1), (77.0, 1), (87.0, 1), (87.0, 1), (88.0, 1), (111.0, 1), (119.0, 1), (128.0, 1), (130.0, 1), (137.0, 1), (166.0, 1), (170.0, 1), (188.0, 1), (196.0, 1), (297.0, 1), (386.0, 1)]","[(0.0, 20)]"
0,5831.2434545,"[(26.0, 1), (71.0, 1), (82.0, 1), (94.0, 1), (97.0, 1), (102.0, 1), (116.0, 1), (125.0, 1), (135.0, 1), (170.0, 1), (195.0, 1), (222.0, 1), (229.0, 1), (234.0, 1), (247.0, 1), (270.0, 1), (286.0, 1), (439.0, 1), (467.0, 1), (508.0, 1)]","[(0.0, 20)]"
0,6234.9479158,"[(75.0, 1), (80.0, 1), (124.0, 1), (127.0, 1), (131.0, 1), (140.0, 1), (165.0, 1), (200.0, 1), (208.0, 1), (212.0, 1), (214.0, 1), (238.0, 1), (257.0, 1), (266.0, 1), (345.0, 1), (357.0, 1), (452.0, 1), (465.0, 1), (812.0, 1), (858.0, 1)]","[(0.0, 20)]"
0,6846.3717127,"[(1963.0, 1), (2100.0, 1), (2150.0, 1), (2612.0, 1), (2664.0, 1), (2839.0, 1), (2858.0, 1), (3321.0, 1), (3342.0, 1), (3398.0, 1), (3477.0, 1), (3605.0, 1), (3882.0, 1), (3905.0, 1), (3911.0, 1), (3975.0, 1), (4013.0, 1), (4237.0, 1), (5006.0, 1), (5288.0, 1)]","[(0.0, 20)]"
0,7197.1783351,"[(533.0, 1), (572.0, 1), (629.0, 1), (630.0, 1), (635.0, 1), (636.0, 1), (664.0, 1), (688.0, 1), (719.0, 1), (730.0, 1), (798.0, 1), (812.0, 1), (832.0, 1), (918.0, 1), (974.0, 1), (1110.0, 1), (1293.0, 1), (1349.0, 1), (1415.0, 1), (1498.0, 1)]","[(0.0, 20)]"
0,7674.1097398,"[(160.0, 1), (214.0, 1), (272.0, 1), (303.0, 1), (312.0, 1), (323.0, 1), (361.0, 1), (361.0, 1), (430.0, 1), (430.0, 1), (437.0, 1), (474.0, 1), (520.0, 1), (529.0, 1), (551.0, 1), (590.0, 1), (689.0, 1), (715.0, 1), (769.0, 1), (1005.0, 1)]","[(0.0, 20)]"
0,8280.0008638,"[(1641.0, 1), (1683.0, 1), (1881.0, 1), (2048.0, 1), (2066.0, 1), (2090.0, 1), (2218.0, 1), (2245.0, 1), (2280.0, 1), (2460.0, 1), (2502.0, 1), (2564.0, 1), (2973.0, 1), (2989.0, 1), (3310.0, 1), (3383.0, 1), (3386.0, 1), (3387.0, 1), (3561.0, 1), (4101.0, 1)]","[(0.0, 20)]"
0,8688.5140276,"[(1293.0, 1), (1650.0, 1), (1767.0, 1), (1769.0, 1), (1864.0, 1), (1952.0, 1), (2116.0, 1), (2164.0, 1), (2216.0, 1), (2335.0, 1), (2532.0, 1), (2544.0, 1), (2577.0, 1), (2633.0, 1), (2657.0, 1), (2678.0, 1), (2961.0, 1), (3154.0, 1), (3193.0, 1), (3296.0, 1)]","[(0.0, 20)]"
0,8905.5118275,"[(288.0, 1), (315.0, 1), (321.0, 1), (369.0, 1), (378.0, 1), (401.0, 1), (418.0, 1), (421.0, 1), (446.0, 1), (493.0, 1), (500.0, 1), (545.0, 1), (555.0, 1), (556.0, 1), (648.0, 1), (660.0, 1), (821.0, 1), (831.0, 1), (837.0, 1), (953.0, 1)]","[(0.0, 20)]"
0,9297.7980002,"[(20.0, 1), (25.0, 1), (104.0, 1), (149.0, 1), (217.0, 1), (219.0, 1), (241.0, 1), (245.0, 1), (271.0, 1), (275.0, 1), (276.0, 1), (282.0, 1), (289.0, 1), (292.0, 1), (293.0, 1), (329.0, 1), (368.0, 1), (380.0, 1), (479.0, 1), (573.0, 1)]","[(0.0, 20)]"
0,9870.2182393,"[(548.0, 1), (665.0, 1), (776.0, 1), (1222.0, 1), (1310.0, 1), (1316.0, 1), (1320.0, 1), (1371.0, 1), (1397.0, 1), (1400.0, 1), (1470.0, 1), (1510.0, 1), (1720.0, 1), (1804.0, 1), (1901.0, 1), (2276.0, 1), (2295.0, 1), (2306.0, 1), (2381.0, 1), (2412.0, 1)]","[(0.0, 20)]"
0,10176.6123778,"[(31.0, 1), (92.0, 1), (99.0, 1), (103.0, 1), (112.0, 1), (124.0, 1), (149.0, 1), (162.0, 1), (173.0, 1), (183.0, 1), (196.0, 1), (198.0, 1), (210.0, 1), (235.0, 1), (249.0, 1), (259.0, 1), (272.0, 1), (313.0, 1), (542.0, 1), (660.0, 1)]","[(0.0, 20)]"
