float, 0%, range -10/10, uniform x5;
0,146,-6682.611000000026,146,-6305.414000000007,"[-6106.3600000000015, -6056.520000000009, -6021.273000000001, -5971.161, -5955.641, -5934.332000000001, -5837.341000000003, -5822.941000000001, -5822.850999999998, -5810.347, -5770.008, -5764.790000000006, -5757.382000000007, -5756.048999999996, -5702.861000000004, -5693.200000000001, -5652.303000000001, -5651.266999999999, -5626.030999999994, -5571.408000000003, -5550.2419999999975, -5499.57700000001, -5435.609999999997, -5309.329999999991, -5307.463000000011, -5183.842000000003, -5094.618000000006, -5055.937000000001, -5017.983999999998, -4969.151999999999, -6021.283000000002, -5926.524999999998, -5913.412999999999, -5896.0509999999995, -5872.305999999996, -5837.425999999997, -5731.313999999999, -5720.317999999996, -5689.742, -5612.659000000001, -5600.375999999998, -5595.766000000005, -5587.737999999992, -5585.325000000009, -5547.739000000013, -5545.895, -5544.408000000005, -5529.286999999999, -5455.208999999992, -5435.792999999999, -5401.633000000008, -5321.724999999997, -5313.638000000008, -5203.395000000009, -5201.794000000001, -5198.596000000006, -5161.85000000001, -5137.552000000008, -5076.69700000001, -5006.204000000005, -6305.414000000007, -6167.739999999997, -6123.447999999999, -6094.153999999991, -6023.536999999998, -5992.053999999988, -5963.800999999986, -5954.1880000000065, -5948.186999999999, -5935.191, -5916.83, -5894.763999999998, -5839.912000000004, -5823.919999999995, -5759.517999999991, -5722.2019999999875, -5721.918000000001, -5694.003000000006, -5671.157000000011, -5658.883000000005, -5644.498000000009, -5641.882, -5610.017000000003, -5590.9760000000015, -5573.650999999997, -5567.866999999998, -5486.141999999998, -5448.674999999993, -5409.450999999997, -5221.180000000011, -5833.192999999993, -5817.188999999996, -5785.850999999996, -5779.7919999999995, -5754.201999999999, -5731.280999999998, -5714.854000000002, -5710.655999999997, -5706.486999999995, -5689.985999999995, -5666.316000000003, -5658.218000000006, -5633.346999999992, -5626.688999999997, -5620.769000000001, -5618.995999999988, -5579.841999999996, -5549.054, -5496.527000000004, -5471.100999999993, -5366.004999999986, -5360.980999999998, -5317.4240000000045, -5316.180000000005, -5313.759000000005, -5185.746999999997, -5179.387999999997, -4970.842000000013, -4934.00800000001, -4850.679000000001, -6147.083000000001, -6083.692000000002, -6069.470999999999, -6010.3369999999995, -5896.941999999998, -5864.565999999999, -5847.273999999999, -5846.999000000002, -5833.0679999999975, -5747.392000000003, -5696.077000000008, -5673.2729999999965, -5660.040999999991, -5641.218999999992, -5631.841000000001, -5591.230000000008, -5581.651999999996, -5559.162000000006, -5519.735000000002, -5515.796999999994, -5493.635999999996, -5447.645000000004, -5407.687, -5378.167999999999, -5362.962999999997, -5335.876999999998, -5320.543000000019, -5257.732000000003, -5091.249999999994, -4654.2550000000065]",-6682.611000000004,1.3059021004286227e+238,-1021.305,1239,[1239],115815.25,"[23409.57, 23288.97, 22681.17, 23474.77, 22960.77]",233,89878.9518,7.243781,"[7646.4, 7529.4, 6912.0, 7714.8, 7197.6]"
0,146,-5481.488999999998,146,-4999.564999999998,"[-4712.596999999992, -4606.05899999999, -4550.260999999993, -4523.358999999995, -4490.457000000001, -4461.312, -4394.513999999984, -4372.567999999997, -4331.172999999984, -4286.653000000007, -4280.999000000001, -4259.834999999998, -4239.987000000002, -4222.060999999993, -4191.652999999997, -4177.9129999999905, -4108.041999999997, -4093.9750000000013, -4061.2869999999975, -4043.9899999999975, -4002.653999999999, -4000.884999999992, -3941.1420000000057, -3938.919999999998, -3908.1230000000032, -3904.158000000004, -3894.336000000005, -3820.0989999999965, -3769.736999999995, -3585.5859999999975, -4704.898999999996, -4671.916999999999, -4632.209000000003, -4617.246999999993, -4610.969999999999, -4583.058999999997, -4566.305000000005, -4558.161999999995, -4528.391999999993, -4492.270999999985, -4408.500999999996, -4367.375000000004, -4366.997999999986, -4359.486999999997, -4338.5979999999945, -4320.378000000007, -4258.17600000001, -4228.858000000001, -4221.865000000009, -4186.022999999993, -4175.594000000007, -4140.857, -4080.869999999995, -3997.6850000000013, -3989.480999999996, -3963.6420000000057, -3925.861999999991, -3780.3779999999974, -3775.087999999996, -3718.526000000003, -4625.4989999999925, -4328.581999999995, -4308.521000000002, -4302.892999999999, -4296.7320000000045, -4292.064999999999, -4280.425999999997, -4268.609999999998, -4252.734000000004, -4218.405999999998, -4214.024000000002, -4154.477999999998, -4142.484999999995, -4114.565000000001, -4076.9129999999873, -4066.5569999999925, -4061.947999999998, -3928.94, -3891.866999999995, -3861.2059999999947, -3848.9409999999934, -3847.244999999995, -3836.3489999999965, -3835.981999999995, -3818.1850000000068, -3815.612999999997, -3782.832999999994, -3728.852999999998, -3701.9639999999945, -3677.9089999999946, -4999.564999999998, -4977.627999999994, -4761.490999999997, -4758.176999999999, -4742.161999999995, -4740.622999999995, -4717.290000000004, -4702.038999999996, -4692.574999999993, -4679.038999999992, -4669.606999999989, -4644.091999999993, -4638.39599999999, -4621.179999999993, -4607.761, -4604.4349999999895, -4592.295999999999, -4589.772999999997, -4568.843000000005, -4568.033000000006, -4566.531000000002, -4516.012000000001, -4389.709000000002, -4369.083000000009, -4345.923999999996, -4329.061999999999, -4312.019000000003, -4149.761999999995, -3909.0800000000004, -3854.2380000000007, -4846.470999999993, -4792.147999999999, -4708.5059999999885, -4604.328999999994, -4601.316999999999, -4498.894000000006, -4485.560999999993, -4458.710999999995, -4456.306000000001, -4450.4109999999955, -4443.84100000001, -4413.65699999999, -4394.670000000008, -4376.344999999995, -4338.796000000004, -4334.171, -4308.469000000006, -4289.632000000006, -4271.647999999999, -4250.1560000000045, -4218.270000000008, -4205.424000000004, -4185.8560000000025, -4058.01899999999, -4013.3580000000047, -3987.6389999999933, -3976.371000000002, -3894.3719999999926, -3774.0050000000006, -3585.443999999991]",-5481.489000000006,2.9983420262220134e+237,1438.663,1224,[1224],116963.65000000001,"[23319.57, 23183.57, 23486.97, 23492.77, 23480.77]",223,98067.0584,2067.7433639,"[7550.4, 7430.4, 7722.6, 7732.8, 7713.6]"
0,146,-5761.168999999994,146,-5152.918999999989,"[-5109.032000000004, -4963.5639999999985, -4922.065999999996, -4794.569000000001, -4772.117999999999, -4736.228999999989, -4728.844999999988, -4675.143999999994, -4639.502999999991, -4632.747999999989, -4612.385999999993, -4596.467999999989, -4583.614999999998, -4556.031999999994, -4492.654000000001, -4443.9999999999945, -4364.436999999996, -4361.482999999996, -4319.583999999992, -4304.027999999994, -4275.791999999992, -4193.940999999989, -4181.348999999987, -4173.47499999999, -4154.612999999997, -4126.233999999989, -4104.581999999992, -4087.061999999993, -3954.3010000000013, -3943.0939999999955, -5053.383999999994, -4990.608999999991, -4972.705999999996, -4955.298000000001, -4943.941999999982, -4927.813, -4805.519999999987, -4786.056000000003, -4713.891999999997, -4625.751000000001, -4617.299999999994, -4605.427999999996, -4556.059999999998, -4548.465000000001, -4547.177999999998, -4533.747999999992, -4513.424999999994, -4465.291999999996, -4418.605999999991, -4418.51899999999, -4408.1169999999975, -4390.810999999992, -4364.541999999995, -4335.153999999996, -4332.066999999992, -4224.351000000001, -4181.015999999986, -4113.17899999999, -4091.37899999999, -3908.251999999998, -5036.45899999999, -4977.986999999994, -4974.1019999999935, -4968.788999999999, -4957.655, -4919.449999999994, -4899.73099999999, -4888.96699999999, -4885.330999999998, -4848.278999999983, -4836.300000000001, -4772.826999999994, -4769.536999999996, -4748.351999999988, -4724.715999999993, -4715.692999999988, -4703.147999999993, -4697.795999999998, -4647.792999999991, -4644.422999999999, -4631.535000000002, -4608.322999999996, -4582.456999999988, -4562.564000000003, -4446.2890000000025, -4444.514999999988, -4424.115999999994, -4379.727999999991, -4348.191999999994, -4232.772999999988, -5055.691999999996, -5036.933999999995, -4988.335999999993, -4966.019999999992, -4889.540999999999, -4835.650999999993, -4832.336999999995, -4827.443999999995, -4825.42099999999, -4777.474000000005, -4769.2959999999985, -4765.073000000008, -4720.034000000001, -4718.10000000001, -4694.691999999997, -4679.12699999999, -4669.508000000003, -4566.34699999999, -4545.015999999995, -4544.9639999999945, -4537.092999999991, -4532.176000000003, -4477.785999999994, -4444.999999999993, -4340.222999999991, -4329.075999999991, -4321.956000000005, -4289.221999999995, -4208.822999999988, -4202.187999999992, -5152.918999999989, -5065.069999999992, -5054.9059999999945, -5051.143999999986, -4929.747999999988, -4911.958999999994, -4891.576999999985, -4844.561999999983, -4823.316999999989, -4817.85499999999, -4809.769000000007, -4791.177999999997, -4779.399999999987, -4747.273000000003, -4742.8319999999985, -4742.229999999999, -4700.000999999999, -4669.785999999988, -4626.941999999993, -4616.116999999996, -4606.2989999999945, -4602.180999999989, -4591.703999999992, -4585.027999999993, -4532.147999999995, -4467.105999999988, -4466.124999999993, -4442.012999999996, -4422.903999999983, -4325.151999999988]",-5761.1690000000035,-4.765037645520413e+237,582.717,5298,[5298],116521.25,"[23376.77, 23362.17, 23216.97, 23118.97, 23446.37]",221,74061.9262,3887.001942,"[7612.8, 7599.0, 7455.0, 7353.0, 7687.2]"
0,146,-6309.728000000022,146,-5876.590000000008,"[-5542.410999999998, -5421.232000000002, -5391.566000000001, -5302.7770000000055, -5297.089000000004, -5281.230000000008, -5260.029000000011, -5204.842000000005, -5203.195, -5199.005000000011, -5195.264000000011, -5132.767000000004, -5111.875000000007, -5028.355000000012, -5021.935000000015, -5016.653000000004, -4950.89800000001, -4949.088000000006, -4881.653000000001, -4824.439000000009, -4790.967000000003, -4771.7460000000065, -4753.733000000014, -4664.353999999999, -4642.32600000001, -4503.557999999991, -4473.3189999999995, -4441.416000000004, -4362.0480000000025, -4187.489999999996, -5876.590000000008, -5684.941999999998, -5625.535000000008, -5615.469000000009, -5571.325999999991, -5502.571000000002, -5487.27900000001, -5476.402000000007, -5456.3019999999915, -5454.941000000005, -5411.997000000011, -5410.826000000006, -5408.047999999995, -5390.773000000003, -5386.405999999998, -5366.492000000015, -5352.913000000007, -5343.436000000008, -5342.253000000001, -5338.820000000009, -5319.009999999999, -5313.141000000003, -5235.183000000002, -5222.955000000006, -5206.843000000008, -5206.253999999999, -5201.308999999996, -4993.567000000005, -4946.144000000003, -4847.268999999999, -5627.789000000002, -5563.218000000013, -5477.034000000001, -5414.122000000009, -5373.983999999992, -5367.068999999995, -5348.676999999992, -5341.012000000002, -5322.543999999995, -5273.917999999992, -5273.818999999998, -5234.530999999998, -5190.035999999998, -5158.175999999986, -5156.144000000002, -5135.6889999999985, -5122.162000000003, -5115.348999999997, -4987.430999999989, -4953.555999999997, -4948.327000000005, -4935.691, -4920.110000000001, -4916.463999999994, -4901.466999999993, -4861.850000000001, -4823.483000000005, -4813.180999999997, -4673.924000000006, -4582.250000000007, -5642.869999999998, -5391.209999999995, -5351.012000000006, -5347.323999999994, -5336.106000000001, -5325.971999999993, -5315.6830000000045, -5282.075999999994, -5266.9879999999985, -5250.867000000001, -5195.135999999989, -5181.2499999999945, -5175.34600000001, -5168.693, -5072.916000000003, -5069.324999999996, -5039.359999999995, -5034.090999999999, -5022.069000000001, -5017.498999999996, -4994.140000000002, -4976.399000000003, -4966.479000000002, -4947.785999999995, -4930.830000000006, -4929.777, -4707.966, -4626.029000000007, -4526.477999999992, -4519.8309999999965, -5632.087000000001, -5592.79700000001, -5481.920000000012, -5413.338999999997, -5401.275000000003, -5378.526000000009, -5349.316000000009, -5321.319000000004, -5242.049000000002, -5239.882000000007, -5200.002000000004, -5191.710000000009, -5177.758000000003, -5148.1240000000025, -5127.020000000004, -5102.258000000004, -5094.012000000011, -5085.2080000000005, -5042.118000000004, -4951.351000000011, -4928.421000000008, -4910.282999999999, -4882.474000000012, -4862.033999999992, -4834.849999999996, -4779.618000000004, -4714.322000000004, -4697.699000000007, -4665.0269999999955, -4638.16100000001]",-6309.728,-3.403383803438002e+237,-547.049,5592,[5592],116433.25,"[23118.57, 23115.77, 23425.97, 23244.17, 23528.77]",204,90030.9004,5781.7820651,"[7354.2, 7343.4, 7666.8, 7479.0, 7766.4]"
0,146,-5542.340999999981,146,-4989.662000000002,"[-4938.4280000000035, -4530.438, -4466.919999999998, -4393.243999999998, -4376.393000000001, -4311.891999999995, -4192.774000000001, -4167.742999999993, -4130.567999999989, -4126.764999999993, -4115.956999999994, -4110.664000000001, -4099.594000000008, -4084.222000000015, -4069.2020000000052, -4068.117999999993, -4050.6449999999995, -4036.7889999999934, -4028.4049999999997, -3991.281000000004, -3951.7409999999904, -3917.6979999999953, -3914.981999999993, -3905.4549999999913, -3888.920000000005, -3817.522999999998, -3812.2820000000047, -3796.7449999999985, -3768.178, -3743.4849999999924, -4342.757999999994, -4337.100000000006, -4263.3870000000015, -4220.101999999995, -4216.330000000003, -4177.348000000009, -4170.847, -4157.063000000007, -4155.267000000006, -4139.1440000000075, -4090.2400000000125, -4076.5409999999993, -4075.459000000005, -4024.0759999999946, -4020.1309999999976, -4019.4389999999967, -4009.215000000003, -3987.255999999996, -3968.625000000003, -3959.2060000000033, -3922.550999999997, -3913.5030000000024, -3870.070000000003, -3844.791, -3807.3509999999987, -3792.849999999997, -3771.979000000006, -3761.524999999998, -3565.3150000000023, -3483.304999999997, -4989.662000000002, -4988.789999999999, -4848.234000000006, -4800.662000000008, -4786.018000000006, -4785.042, -4780.749, -4746.3539999999975, -4657.7429999999995, -4648.213000000004, -4647.986000000004, -4566.382000000015, -4529.429, -4495.887000000003, -4447.873000000004, -4407.649000000001, -4351.170999999999, -4344.695000000004, -4328.167999999995, -4297.8129999999965, -4289.838000000002, -4278.158000000003, -4276.773000000006, -4266.317000000003, -4248.697999999992, -4239.896000000001, -4233.352000000003, -4092.7549999999997, -4066.3909999999987, -3744.993999999993, -4563.481999999996, -4528.682999999997, -4522.038999999999, -4468.756999999997, -4439.639999999997, -4426.775000000003, -4405.134999999997, -4401.455999999999, -4399.506999999992, -4360.627999999989, -4346.836999999994, -4345.139999999997, -4330.337999999995, -4314.760999999998, -4295.277000000002, -4294.4670000000015, -4277.4209999999985, -4212.9370000000035, -4209.1680000000015, -4191.705999999999, -4181.395999999996, -4178.771999999997, -4164.104, -4159.165999999998, -4024.580999999998, -4012.3439999999982, -4007.0630000000046, -3987.437999999992, -3762.2079999999924, -3702.9739999999933, -4745.804000000002, -4530.118, -4429.808000000015, -4391.932000000001, -4368.891000000003, -4327.8409999999985, -4209.335000000005, -4179.4839999999995, -4171.479999999994, -4166.04099999999, -4158.221000000001, -4125.560999999995, -4123.565000000002, -4109.413999999998, -4068.3720000000026, -4001.2249999999976, -3966.6530000000016, -3884.3430000000017, -3883.1950000000074, -3848.691000000002, -3811.109999999999, -3803.7850000000026, -3774.9359999999942, -3713.844999999993, -3691.2629999999976, -3665.2920000000004, -3615.7780000000043, -3510.6880000000006, -3331.9359999999956, -3233.9449999999993]",-5542.341000000006,4.5336598082434836e+234,958.907,1224,[1224],116672.85,"[23104.37, 23341.77, 23259.77, 23429.17, 23537.77]",245,102171.7772,14.8516922,"[7340.4, 7578.6, 7494.6, 7666.8, 7777.8]"
float, 0%, range -1000/1000, uniform x5;
0,146,-641100.2359999977,146,-599072.8980000016,"[-578714.5690000018, -574129.4480000022, -565631.8250000017, -559919.3240000018, -558265.0450000006, -557140.76, -556511.4700000004, -556037.1170000008, -554445.8630000018, -551289.1380000007, -547123.2440000029, -546175.4620000016, -543990.0640000012, -542906.2900000012, -540767.729000001, -539222.7360000012, -536412.1120000007, -534909.8340000022, -532991.5340000009, -532372.3280000009, -532274.7130000009, -530438.5200000011, -522355.0420000007, -521544.5290000004, -519213.2770000008, -513864.6490000007, -509630.6120000006, -503569.6310000004, -500117.4470000015, -474254.4830000007, -599072.8980000016, -598115.6420000027, -588958.2140000018, -586197.4050000013, -569310.5590000023, -565106.8480000014, -562088.9000000019, -559804.3480000001, -555552.6790000009, -553354.1410000011, -551989.827000002, -551256.6800000006, -550258.3010000011, -549785.7100000004, -548873.545000001, -544561.7100000009, -543246.8310000001, -538680.8950000007, -537221.8370000005, -533853.0870000023, -525657.031000001, -523968.41400000086, -522928.45800000045, -522337.32000000123, -519496.0030000012, -512187.179000001, -501726.07699999993, -498066.34000000166, -485573.61200000107, -482447.2560000002, -579148.6290000003, -575366.5350000019, -570028.0070000014, -551844.0560000018, -548106.8790000007, -546216.8300000011, -544318.8020000003, -544204.8900000012, -544033.6930000015, -540609.1420000003, -539928.1520000007, -537540.5820000004, -534412.8870000001, -533754.3560000004, -530790.7140000002, -528743.0840000019, -528624.445000001, -526764.6300000006, -524320.7200000004, -523992.4540000011, -517308.04100000055, -509562.5280000004, -506387.1380000015, -493345.0570000006, -485610.4590000005, -483318.4930000001, -483192.46800000063, -483135.72900000034, -476470.1500000002, -476408.64600000065, -598385.7160000015, -589076.591000002, -581301.0090000015, -581047.5850000009, -573601.4140000019, -560686.128000001, -560295.16, -559434.9230000012, -559139.7650000011, -558475.481000002, -558275.0530000007, -558086.1560000002, -557983.6270000015, -553843.7320000014, -553357.5650000008, -553298.1700000002, -550828.1780000001, -547977.9480000016, -546221.0990000009, -545892.2510000003, -538496.381000001, -534337.1170000004, -533702.9220000011, -533118.8480000017, -532480.1860000005, -528856.7410000003, -527836.9710000016, -522654.5200000019, -515958.2560000006, -509287.7080000004, -549678.866000001, -540218.689000001, -535016.9900000007, -534604.5170000008, -526438.3050000006, -525907.9800000004, -524739.2830000005, -521201.63499999995, -520907.00200000056, -520500.1180000011, -518214.3470000011, -518019.3680000007, -517473.89300000033, -515406.7000000006, -514934.13200000115, -510127.4760000005, -508987.01500000013, -498008.8710000006, -497808.91100000025, -497362.565, -497205.9760000003, -495879.5170000002, -489187.8840000005, -488415.12800000067, -485574.11500000017, -484691.16100000025, -482503.463000001, -481070.3960000006, -471094.2870000006, -466147.6640000009]",-641100.2360000011,-inf,-9679.16,1284,[1284],115068.84999999999,"[22290.97, 23434.37, 23356.17, 23226.37, 22760.97]",171,835895709.0836,4.6118718,"[6531.0, 7674.0, 7590.6, 7462.8, 6995.4]"
0,146,-602768.9940000006,146,-549894.8129999996,"[-522243.61800000037, -494798.8150000007, -494398.64900000015, -494052.0169999998, -489749.7299999999, -487214.8430000004, -479912.59699999966, -474396.419000001, -473333.99000000086, -471732.1870000009, -471678.4410000003, -465983.87400000123, -463682.87800000055, -463445.5320000006, -459059.23999999976, -453880.13700000086, -452882.24800000014, -450612.26800000033, -450330.427000001, -447805.93699999974, -446468.14799999987, -435248.7859999996, -434980.46300000104, -433116.98900000064, -427456.7270000012, -427000.77400000015, -426127.0840000003, -424951.03600000025, -417890.2639999998, -416545.4680000001, -537274.6670000012, -533550.9369999995, -531805.6320000015, -530502.1700000003, -519895.56900000054, -513945.56800000044, -513504.1500000004, -509848.41100000014, -508277.4090000004, -506206.4729999997, -504060.31400000106, -503378.49500000017, -500757.1830000001, -496304.4310000012, -495665.35600000015, -494252.29200000066, -492575.8790000002, -491975.4040000002, -488026.7240000004, -484907.23300000053, -481723.0850000002, -480234.6820000005, -479901.5850000003, -478620.5300000004, -477378.3260000008, -475486.61500000086, -474728.0160000002, -462671.5720000006, -454688.56500000024, -435870.9920000006, -549894.8129999996, -540444.0230000005, -537458.5530000001, -518637.70800000016, -513446.8390000008, -512575.3530000002, -509589.3330000004, -497913.2240000007, -495155.52300000115, -491714.3630000011, -489187.07800000015, -488194.01300000004, -487927.856000001, -485092.618000001, -484094.5600000001, -483989.5820000003, -483077.33400000137, -482203.85200000077, -479590.65700000024, -475359.5920000003, -474665.5450000007, -471229.653000001, -466304.4830000009, -465535.923000001, -462810.2310000007, -461151.6380000007, -451870.92100000096, -443391.3920000009, -440008.26700000046, -421290.64900000073, -529856.0640000008, -522333.7180000008, -519484.9200000006, -516651.69300000044, -515749.43200000003, -513337.81200000143, -512451.17899999995, -511003.2730000007, -509256.14499999967, -507557.32300000044, -502413.72800000035, -501217.92999999993, -500800.1790000002, -496257.2999999997, -496099.3620000001, -493122.0430000002, -491633.1600000011, -490845.99700000026, -490323.41000000015, -490079.2500000004, -489980.6160000007, -484217.89800000057, -481276.37600000045, -480501.5240000003, -475775.7480000011, -468933.9270000004, -467310.1570000005, -464595.1820000003, -464270.8740000002, -461309.16200000036, -538210.9030000005, -515344.26899999974, -514581.5500000002, -509744.26000000077, -506970.3310000005, -497962.08400000085, -493735.4240000006, -492319.15800000017, -490324.7680000006, -490290.73800000077, -488706.025, -481566.92400000006, -481364.4770000004, -480974.8220000006, -478091.2920000003, -473524.5390000004, -470454.33599999995, -462669.2710000009, -461692.2090000014, -460427.9060000001, -458999.2160000004, -458619.93200000044, -457439.5560000007, -455929.3730000006, -451678.50100000005, -451176.3330000002, -450420.31000000075, -442376.1730000009, -430769.77300000103, -418125.0390000013]",-602768.9940000004,inf,-18899.846,1230,[1230],116829.85,"[23614.97, 23421.97, 23290.77, 23186.77, 23315.37]",271,813346909.7302,8.0433326,"[7847.4, 7660.8, 7522.8, 7418.4, 7545.0]"
0,146,-549709.5640000014,146,-498851.7450000001,"[-456788.38600000035, -456474.6620000003, -453403.76800000074, -449748.8880000003, -443476.4380000002, -443187.78800000076, -440332.814, -439731.55799999996, -436763.7769999995, -424254.2690000002, -422752.6580000002, -419812.2990000004, -414212.4780000003, -410610.28700000135, -410332.5410000009, -409477.59800000075, -409069.65900000057, -408007.7840000002, -407358.4560000004, -405669.67399999977, -396291.1789999998, -391001.68000000046, -389696.48099999985, -387347.79700000014, -383544.8800000003, -383535.2070000004, -378020.7359999993, -377020.229, -361961.6159999996, -339811.02800000034, -459431.26100000006, -454962.2950000004, -454224.1010000007, -450565.52800000034, -449441.43499999976, -446410.0100000003, -438745.2160000002, -435742.76499999996, -435214.50400000025, -428009.7080000002, -426221.5410000006, -424768.9219999998, -423416.36899999925, -420671.80700000003, -420536.1129999998, -418000.3690000001, -408695.57899999927, -407158.3469999998, -406737.20400000055, -397952.1600000003, -397807.49600000004, -397635.4739999999, -397403.67399999895, -387996.001, -384245.56499999965, -382154.3429999994, -377757.95399999985, -376649.31300000066, -350755.18700000015, -329915.17100000015, -471165.0059999997, -470894.5359999997, -469770.85199999955, -461146.64199999976, -458995.7619999999, -453552.203, -451526.2209999995, -448787.40000000026, -448742.47999999934, -448584.8140000006, -444151.66999999905, -443687.56099999935, -441141.45600000006, -440573.96999999956, -439592.93500000046, -439121.59500000055, -437831.9929999995, -434917.5900000008, -432542.4740000002, -428525.6650000006, -424291.92300000007, -417778.0300000001, -415661.0320000009, -415175.1500000001, -406147.23299999966, -391780.87600000005, -389047.35299999954, -384671.5880000004, -377199.5899999997, -369110.5619999995, -483815.3229999997, -473721.04700000037, -473323.12599999894, -468795.9610000002, -461317.48699999973, -459715.3429999999, -458950.814, -458918.8380000005, -455191.78400000016, -454294.9280000009, -454195.4230000003, -443645.1479999998, -440587.1079999998, -440479.45500000025, -439311.01899999945, -437002.9850000005, -436591.2930000001, -436076.2939999988, -435242.28499999957, -431211.51300000085, -427780.52900000056, -422878.17199999955, -420569.1039999997, -416749.73800000007, -408634.2479999996, -407167.1590000005, -406149.7260000003, -400241.397000001, -390542.3080000013, -387393.9240000003, -498851.7450000001, -495405.68299999967, -490548.80700000096, -490136.71800000034, -490009.8399999996, -488496.261, -484844.6769999996, -483501.79200000037, -477022.21000000025, -476258.62799999944, -465039.2090000004, -462782.71900000033, -461799.6060000003, -460034.26099999965, -459093.7089999999, -456663.7230000003, -456409.82200000127, -453303.79300000035, -449885.53600000055, -448794.03799999977, -439735.18999999994, -437887.5719999995, -437281.1730000005, -436650.50699999987, -433294.83700000035, -430875.66500000027, -428206.14699999965, -428084.2549999997, -425645.50900000054, -386525.94500000024]",-549709.563999999,inf,53375.149,1221,[1221],116223.45,"[23177.17, 23168.57, 23418.17, 23223.17, 23236.37]",291,1060442244.771,2081.6912488,"[7410.0, 7402.2, 7660.2, 7452.0, 7471.2]"
0,146,-590311.7620000041,146,-547191.0579999991,"[-528015.1930000001, -517394.87199999974, -509016.99599999964, -505134.2249999992, -503564.91200000024, -503024.3969999996, -501036.5179999995, -499230.04100000026, -497623.58699999977, -497054.4789999993, -495380.6479999994, -493369.59099999914, -491564.94700000016, -488922.69899999973, -488776.52099999954, -486896.5350000001, -486267.43799999997, -484586.8409999993, -483237.7369999992, -480629.9929999997, -477129.2590000006, -477088.8299999995, -474751.2710000003, -474108.3149999996, -473691.1249999994, -472024.19599999953, -464273.1220000002, -463602.41500000027, -458948.5899999997, -429323.9959999997, -501617.0389999993, -497530.3440000005, -496618.7809999997, -488272.4799999992, -487896.1610000003, -485079.8159999991, -476011.06999999983, -469196.54499999987, -461888.9760000002, -460657.709, -460579.2079999995, -457096.1219999993, -455309.26499999984, -450693.7649999993, -450377.40899999946, -448791.6979999995, -448353.29100000014, -447875.892, -447307.1299999995, -439887.0299999997, -439070.27199999907, -438866.11799999874, -433253.65000000043, -430035.10199999943, -426319.0569999998, -424886.5689999997, -422659.1889999993, -417934.25299999997, -381038.9399999996, -365167.10599999956, -547191.0579999991, -521656.12699999986, -521374.90399999975, -521217.2889999994, -521159.1529999996, -520165.7989999993, -517336.58999999904, -516409.2719999994, -514796.5039999997, -514619.6819999997, -513415.67900000047, -513166.8529999998, -511985.91599999956, -510071.67500000016, -507610.66799999936, -505653.97999999847, -503351.9869999995, -501166.3940000003, -501086.444, -499774.2579999999, -499513.6259999987, -494215.2729999995, -489558.941999999, -487988.54799999873, -487651.1999999994, -481423.11999999953, -478882.03199999983, -471091.75199999986, -450818.5579999995, -449269.3539999999, -533233.9039999996, -528159.5839999993, -525017.8329999992, -515604.84199999925, -515558.8089999993, -511341.16699999996, -505278.050999999, -504863.25400000025, -503848.8789999998, -503128.73499999964, -501915.6019999995, -501190.3709999992, -500672.3899999997, -499953.5769999991, -499404.2719999994, -492839.9459999995, -490823.5429999996, -488923.66099999985, -488150.7989999997, -484786.49499999936, -481590.0319999995, -480946.3370000001, -480248.9270000002, -478233.4399999997, -476523.7379999994, -474685.10899999994, -468482.85399999906, -457016.44700000033, -456196.7309999996, -442727.1149999999, -513006.4319999985, -506879.9969999996, -501575.48300000007, -500160.5709999996, -499570.69200000016, -499113.2839999999, -490774.83799999976, -490337.69699999905, -489368.06199999957, -483251.0879999999, -473940.5659999994, -472531.25100000034, -472229.3329999993, -471109.6829999996, -469669.4779999988, -467957.37999999936, -466973.71999999904, -466753.25399999996, -461732.5810000006, -456032.246, -451392.05999999994, -450648.61000000016, -448350.80999999965, -440278.0760000005, -435142.55299999897, -433540.78999999975, -431498.5689999995, -430371.4639999995, -422512.1830000002, -402137.36700000026]",-590311.761999998,-inf,67037.194,1187,[1187],116006.65,"[22829.17, 23511.97, 23346.17, 23033.17, 23286.17]",174,945611426.4986,3720.7011211,"[7064.4, 7750.8, 7577.4, 7270.8, 7521.0]"
